Card_Name,Rarity,RH?,Number,Market Price,Listed Median,Adjusted Price,Slot 1 (Common),Slot 2 (Common),Slot 3 (Common),Slot 4 (Common),Slot 5 (Uncommon),Slot 6 (Uncommon),Slot 7 (Uncommon),Slot 8 (RH),Slot 9 (Illustration/RH),Slot 10 (Rare+),Slot 11 (Code)
Energy Switch,Common_RH,Yes,RH_173/198,$0.06,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Exp. Share,Uncommon_RH,Yes,RH_174/198,$0.07,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Jacq - 175/198,Uncommon_RH,Yes,RH_175/198,$0.09,$0.11,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Judge,Uncommon_RH,Yes,RH_176/198,$0.23,$0.26,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Katy - 177/198,Uncommon_RH,Yes,RH_177/198,$0.04,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Mesagoza - 178/198,Uncommon_RH,Yes,RH_178/198,$0.10,$0.14,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Miriam - 179/198,Uncommon_RH,Yes,RH_179/198,$0.13,$0.19,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Nemona,Common_RH,Yes,RH_180/198,$0.04,$0.09,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Nest Ball - 181/198,Uncommon_RH,Yes,RH_181/198,$0.74,$0.98,$2.16,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Pal Pad,Common_RH,Yes,RH_182/198,$0.17,$0.20,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Penny - 183/198,Uncommon_RH,Yes,RH_183/198,$0.14,$0.15,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Picnic Basket,Uncommon_RH,Yes,RH_184/198,$0.04,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Poke Ball,Common_RH,Yes,RH_185/198,$0.05,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Pokegear 3.0,Common_RH,Yes,RH_186/198,$0.08,$0.15,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Pokemon Catcher,Common_RH,Yes,RH_187/198,$0.06,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Potion,Common_RH,Yes,RH_188/198,$0.04,$0.09,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Professor's Research - 189/198,Rare_RH,Yes,RH_189/198,$0.19,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Professor's Research - 190/198,Rare_RH,Yes,RH_190/198,$0.13,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Rare Candy - 191/198,Common_RH,Yes,RH_191/198,$0.11,$0.15,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Rock Chestplate,Uncommon_RH,Yes,RH_192/198,$0.06,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Rocky Helmet,Uncommon_RH,Yes,RH_193/198,$0.04,$0.09,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Switch,Common_RH,Yes,RH_194/198,$0.15,$0.17,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Team Star Grunt - 195/198,Uncommon_RH,Yes,RH_195/198,$0.05,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Ultra Ball,Uncommon_RH,Yes,RH_196/198,$0.19,$0.22,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Vitality Band,Uncommon_RH,Yes,RH_197/198,$0.05,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Youngster,Uncommon_RH,Yes,RH_198/198,$0.04,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Code Card - Scarlet & Violet Booster Pack,Code Card,No,,$0.10,$0.10,$0.10,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0,0,0,1
